,id,listing_name,building_name,apartment_number,address,add_lat,add_long,property_management_name,monthly_rent,property_type,bedroom_count,bathroom_count,utility_water,utility_heat,utility_electricity,utility_laundry,utility_wifi,included_appliances,parking_availability,parking_rates,parking_slots,parking_distance,parking_restrictions,parking_availability_status,parking_address,pet_friendly,smoking_allowed,apartment_size,apartment_size_unit,is_furnished,lease_duration,availability_status,dist_hospital,dist_school,dist_restaurant,dist_downtown,dist_busstop,dist_larry_uteck_area,dist_central_halifax,dist_clayton_park,dist_rockingham,source,website,image,description,property_image,load_datetime
480,481,Access professional coworking space in Founders Square,-1,-1,"1701 Hollis Street,Suite 800, Halifax, NS, B3J 3M8",44.6473148,-63.5723688,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,434,18,0.08424450408751265,-1,-1,"Maritime Museum of the Atlantic, 1655 Lower Water St, Downtown Halifax, Halifax, NS B3J 1S3",-1,-1,-1,-1,-1,-1,-1,0.4016147723438878,0.2969413270081621,0.1021671817409092,0.2885025758006884,0.1511910770799201,6.695178709457953,2.262537777395716,3.7479162638822037,4.003910929162184,https://www.kijiji.ca/v-commercial-office-space/city-of-halifax/access-professional-coworking-space-in-founders-square/1520624400,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.407972
481,482,All-inclusive access to professional office space for 15 persons,-1,-1,"1701 Hollis Street,Suite 800, Halifax, NS, B3J 3M8",44.6473148,-63.5723688,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,434,18,0.08424450408751265,-1,-1,"Maritime Museum of the Atlantic, 1655 Lower Water St, Downtown Halifax, Halifax, NS B3J 1S3",-1,-1,-1,-1,-1,-1,-1,0.4016147723438878,0.2969413270081621,0.1021671817409092,0.2885025758006884,0.1511910770799201,6.695178709457953,2.262537777395716,3.7479162638822037,4.003910929162184,https://www.kijiji.ca/v-commercial-office-space/city-of-halifax/all-inclusive-access-to-professional-office-space-for-15-persons/1520807758,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.408375
482,483,"Glenbourne Gardens - 2 Bedroom, 2 Bathroom Apartment for Rent",-1,-1,"634 Parkland Drive, Halifax, NS, B3S 1M8",44.6754054,-63.67699039999999,-1,1975.0,-1,1,1,-1,0,0,0,0,"Gym, 24 Hour Security, Elevator in Building",0,62,29,4.911177031005861,-1,-1,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",-1,-1,-1,-1,-1,1 Year,-1,1.4614870521293106,0.2868035532078645,0.5696665725915852,5.297829217298331,0.6555335842418425,1.7058358377489846,3.412708043525875,1.841596007989296,1.5857975827221917,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/glenbourne-gardens-2-bedroom-2-bathroom-apartment-for-rent/1686165944,Kijiji.ca,-1,"Gym, 24 Hour Security, Elevator in Building",,2024-03-25 03:21:39.408776
483,484,"Azure - 2 Bedroom, 2 Bathroom, Den Apartment for Rent",-1,-1,"16 Bently Drive, Halifax, NS, B3S 0G9",44.6495928,-63.655934,-1,2300.0,-1,2,2,-1,0,0,0,0,"Gym, Storage Space",0,62,29,3.4382684026072434,-1,-1,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",-1,-1,-1,-1,-1,1 Year,-1,0.2025988730497484,0.649071566497077,0.827027177262498,3.8594082005773673,0.8115919317176056,3.7449947341286007,1.8607926546136064,0.8797572531188373,1.7312648914747162,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/azure-2-bedroom-2-bathroom-den-apartment-for-rent/1686166112,Kijiji.ca,-1,"Gym, Storage Space",,2024-03-25 03:21:39.409179
484,485,"Terrace View - 2 Bedroom, 1 Bathroom Apartment for Rent",-1,-1,"41 Cowie Hill Road, Halifax, NS, B3P 2M7",44.6325186,-63.6200011,-1,2050.0,-1,2,1,-1,0,0,0,0,"Gym, 24 Hour Security, Storage Space, Elevator in Building",0,434,189,1.742206251535137,-1,-1,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",-1,-1,-1,-1,-1,1 Year,-1,1.5629431554441626,0.7836815493396782,0.5613796450924496,2.2725778219487833,1.7443390028479522,5.663513465345877,1.162404326172582,2.311512092512543,3.078800331837719,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/terrace-view-2-bedroom-1-bathroom-apartment-for-rent/1686165986,Kijiji.ca,-1,"Gym, 24 Hour Security, Storage Space, Elevator in Building",,2024-03-25 03:21:39.409586
485,486,Private office space for 3 persons in Founders Square,-1,-1,"1701 Hollis Street,Suite 800, Halifax, NS, B3J 3M8",44.6473148,-63.5723688,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,434,18,0.08424450408751265,-1,-1,"Maritime Museum of the Atlantic, 1655 Lower Water St, Downtown Halifax, Halifax, NS B3J 1S3",-1,-1,-1,-1,-1,-1,-1,0.4016147723438878,0.2969413270081621,0.1021671817409092,0.2885025758006884,0.1511910770799201,6.695178709457953,2.262537777395716,3.7479162638822037,4.003910929162184,https://www.kijiji.ca/v-commercial-office-space/city-of-halifax/private-office-space-for-3-persons-in-founders-square/1523323936,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.409982
486,487,Fully serviced private office space for you and your team,-1,-1,"1701 Hollis Street,Suite 800, Halifax, NS, B3J 3M8",44.6473148,-63.5723688,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,434,18,0.08424450408751265,-1,-1,"Maritime Museum of the Atlantic, 1655 Lower Water St, Downtown Halifax, Halifax, NS B3J 1S3",-1,-1,-1,-1,-1,-1,-1,0.4016147723438878,0.2969413270081621,0.1021671817409092,0.2885025758006884,0.1511910770799201,6.695178709457953,2.262537777395716,3.7479162638822037,4.003910929162184,https://www.kijiji.ca/v-commercial-office-space/city-of-halifax/fully-serviced-private-office-space-for-you-and-your-team/1523323938,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.410382
487,488,"PUN42 124 Puncheon Way Bedford West, Nova Scotia",-1,-1,"PUN42 124 Puncheon Way, Bedford West, NS, B4B2L1",44.707819,-63.72534529999999,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,4.439024679662483,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,2.423752008820617,0.7418404788808808,1.231523561067508,8.436336385874931,0.4192002474757487,1.9677320977778714,6.648157377437903,5.096392447366005,4.61927411083829,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/pun42-124-puncheon-way-bedford-west-nova-scotia/1682930579,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.410778
488,489,"39 Chestnut Street New Glasgow, Nova Scotia",-1,-1,"39 Chestnut Street, New Glasgow, NS, B2H0E4",45.6017088,-62.6539467,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,76.50703068257272,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,1.485811372638559,0.5065618893533737,0.8175237715768858,79.98278812110901,0.7301324239186331,80.22414648757088,80.91538361011206,81.10964315687617,80.34388279555597,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/39-chestnut-street-new-glasgow-nova-scotia/1682928626,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.411176
489,490,"19 Parker Place Crescent Enfield, Nova Scotia",-1,-1,"19 Parker Place Crescent, Enfield, NS, B2T1C8",44.9368166,-63.5374723,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,14.0321469216172,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,1.6911063664384491,0.7245973047836362,0.1733446935792856,20.193373860943687,0.4740076739613273,17.999825271431224,20.24603489668566,19.829713736829937,18.940663747342978,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/19-parker-place-crescent-enfield-nova-scotia/1682927958,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.411616
490,491,"TRE4 E 58 Trekker Drive West Bedford, Nova Scotia",-1,-1,"TRE4 E 58 Trekker Drive, West Bedford, NS, B4B2K7",44.7075862,-63.722277,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,4.3479562298704035,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,2.2809830519229006,0.6428910749994355,1.3177890408220247,8.298187651700085,0.4779999961142059,1.8193813970363963,6.518834413093741,4.971155181111658,4.4818689933334745,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/tre4-e-58-trekker-drive-west-bedford-nova-scotia/1651847945,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.411993
491,492,"TRE4 B 52 Trekker Drive West Bedford, Nova Scotia",-1,-1,"TRE4 B 52 Trekker Drive, West Bedford, NS, B4B2K7",44.7075862,-63.722277,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,4.3479562298704035,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,2.2809830519229006,0.6428910749994355,1.3177890408220247,8.298187651700085,0.4779999961142059,1.8193813970363963,6.518834413093741,4.971155181111658,4.4818689933334745,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/tre4-b-52-trekker-drive-west-bedford-nova-scotia/1651847910,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.412370
492,493,"TRE4 C 54 Trekker Drive West Bedford, Nova Scotia",-1,-1,"TRE4 C 54 Trekker Drive, West Bedford, NS, B4B2K7",44.7075862,-63.722277,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,4.3479562298704035,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,2.2809830519229006,0.6428910749994355,1.3177890408220247,8.298187651700085,0.4779999961142059,1.8193813970363963,6.518834413093741,4.971155181111658,4.4818689933334745,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/tre4-c-54-trekker-drive-west-bedford-nova-scotia/1651848073,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.412732
493,494,"TRE4 D 56 Trekker Drive West Bedford, Nova Scotia",-1,-1,"TRE4 D 56 Trekker Drive, West Bedford, NS, B4B2K7",44.7075862,-63.722277,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,4.3479562298704035,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,2.2809830519229006,0.6428910749994355,1.3177890408220247,8.298187651700085,0.4779999961142059,1.8193813970363963,6.518834413093741,4.971155181111658,4.4818689933334745,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/tre4-d-56-trekker-drive-west-bedford-nova-scotia/1651847783,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.413127
494,495,Executive semi conveniently located 10 min to DT Halifax,-1,-1,"1424 Purcells cove, halifax, NS, B3P 1B5",44.63259679999999,-63.6092179,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,434,189,1.2527806131835035,-1,-1,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",-1,-1,-1,-1,-1,-1,-1,1.306440170887986,0.6734169901188417,0.8869329174089494,1.7961967379439876,1.334382391311534,5.986289377250179,1.2353541259101917,2.6416694907735327,3.322186822351968,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/executive-semi-conveniently-located-10-min-to-dt-halifax/1648282721,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.413476
495,496,"13 Lew Crescent Lantz, Nova Scotia",-1,-1,"13 Lew Crescent, Lantz, NS, B2S0H9",44.9798386,-63.4956735,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,17.609949978042177,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,1.0482192369364116,0.4149028961767401,0.461762878938295,23.417222662609483,0.4913548578400685,21.559736778466092,23.60504304385598,23.273515093916107,22.395047134415567,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/13-lew-crescent-lantz-nova-scotia/1673021589,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.413897
496,497,Executive Custom Built Home West Bedford,-1,-1,"60 Crownridge Dr, Bedford, NS B4B 0X4, Bedford, NS, B4B 0X4",44.7081722,-63.7010906,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,3.694659726887674,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,1.2807247556842016,0.2846681905351841,0.7922970117349202,7.445681413079949,0.7533459086665487,0.9275871175762563,5.762495398078315,4.271523478250832,3.6629059327191444,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/executive-custom-built-home-west-bedford/1648282616,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.414825
497,498,"PUN 17 57 Puncheon Way Bedford West, Nova Scotia",-1,-1,"PUN 17 57 Puncheon Way, Bedford West, NS, B4B2L1",44.707819,-63.72534529999999,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,4.439024679662483,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,2.423752008820617,0.7418404788808808,1.231523561067508,8.436336385874931,0.4192002474757487,1.9677320977778714,6.648157377437903,5.096392447366005,4.61927411083829,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/pun-17-57-puncheon-way-bedford-west-nova-scotia/1653979241,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.415202
498,499,Commercial Space in Vertu Shops Downtown Halifax,-1,-1,"1535 Dresden Row, Halifax, NS, B3J 3T1",44.643625,-63.5781119,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,140,200,0.037319157538581435,-1,-1,"1530 Birmingham St, Downtown Halifax, Halifax, NS, B3J 3T1",-1,-1,-1,-1,-1,-1,-1,0.0225334749494447,0.1739246832362765,0.0480247493397376,0.15033912811373937,0.0976358093678949,6.601781594569276,2.0138745921620718,3.5480039608651075,3.8821142993352717,https://www.kijiji.ca/v-commercial-office-space/city-of-halifax/commercial-space-in-vertu-shops-downtown-halifax/1647421905,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.415565
499,500,Commercial Space Downtown Halifax Vertu Shops,-1,-1,"1535 Dresden Row, Halifax, NS, B3J 3T1",44.643625,-63.5781119,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,140,200,0.037319157538581435,-1,-1,"1530 Birmingham St, Downtown Halifax, Halifax, NS, B3J 3T1",-1,-1,-1,-1,-1,-1,-1,0.0225334749494447,0.1739246832362765,0.0480247493397376,0.15033912811373937,0.0976358093678949,6.601781594569276,2.0138745921620718,3.5480039608651075,3.8821142993352717,https://www.kijiji.ca/v-commercial-office-space/city-of-halifax/commercial-space-downtown-halifax-vertu-shops/1647421837,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.415939
500,501,"Lot 7 453 Holland Road Fletchers Lake, Nova Scotia",-1,-1,"Lot 7 453 Holland Road, Fletchers Lake, NS, B2T1A1",44.8536209,-63.5973127,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,7.581726936906248,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,,0.8314478114913437,0.6065489958376972,14.382809597371757,0.5693603582821546,11.56042811334468,14.145706736836454,13.565608660713126,12.662792457141984,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-7-453-holland-road-fletchers-lake-nova-scotia/1673018070,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.416303
501,502,"263 Greenough Drive West Porters Lake, Nova Scotia",-1,-1,"263 Greenough Drive, West Porters Lake, NS, B3E1M8",44.6784526,-63.3040413,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,14,230,9.864641968793967,-1,-1,"866 Portland Hills Woodside Dartmouth, NS B2W 2N3",-1,-1,-1,-1,-1,-1,-1,,,2.393716404335508,13.67901158854361,0.0264959043326165,18.93449025257115,15.61090201381761,16.906721163879265,16.798548289224502,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/263-greenough-drive-west-porters-lake-nova-scotia/1678073397,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.416652
502,503,"Lot 906 1239 Fleetwood Drive, Kinloch Fall River, Nova Scotia",-1,-1,"Lot 906 1239 Fleetwood Drive, Kinloch, Fall River, NS, B2T1G5",44.8180582,-63.6119749,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,5.068752033375168,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,,0.2413433628209556,0.0300805626249484,12.013326898968101,0.0187378902965446,9.020485262509204,11.656705246188167,11.024419068823782,10.119351366823608,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-906-1239-fleetwood-drive-kinloch-fall-river-nova-scotia/1673017992,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.417017
503,504,"82 Bradford Place Bedford, Nova Scotia",-1,-1,"82 Bradford Place, Bedford, NS, B4B0R6",44.7022427,-63.6987925,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,4.001887336447377,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,1.4120129404317887,0.1563881737836566,0.511702473915096,7.121785861043808,0.4575690511262595,0.6065252033798741,5.397675019200349,3.8867499137770385,3.317499283092826,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/82-bradford-place-bedford-nova-scotia/1658120988,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.417379
504,505,"6-62 Marketway Lane Timberlea, Nova Scotia",-1,-1,"6-62 Marketway Lane, Timberlea, NS, B3T0L1",44.63563629999999,-63.7165513,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,434,189,6.409450468424123,-1,-1,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",-1,-1,-1,-1,-1,-1,-1,,0.5103765022392647,0.7322809609221914,6.875128400064324,0.7141876954474744,4.604083635722949,4.940121037315593,3.8622261725607063,4.388886230559536,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/6-62-marketway-lane-timberlea-nova-scotia/1661418423,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.417726
505,506,"32A 21 Lew Crescent Lantz, Nova Scotia",-1,-1,"32A 21 Lew Crescent, Lantz, NS, B2S0H9",44.9798386,-63.4956735,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,17.609949978042177,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,1.0482192369364116,0.4149028961767401,0.461762878938295,23.417222662609483,0.4913548578400685,21.559736778466092,23.60504304385598,23.273515093916107,22.395047134415567,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/32a-21-lew-crescent-lantz-nova-scotia/1678423073,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.418082
506,507,"Lot 69 Conway Drive Elmsdale, Nova Scotia",-1,-1,"Lot 69 Conway Drive, Elmsdale, NS, B2S0H4",44.9506258,-63.50432879999999,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,15.638702194109676,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,0.9349804834709512,1.2356820523562706,0.8580890296245027,21.35710459707256,0.8590578689663225,19.56676744463921,21.546625677321764,21.227594767971787,20.35199106609124,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-69-conway-drive-elmsdale-nova-scotia/1673017101,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.418426
507,508,"404 2842-2856 Gottingen Halifax, Nova Scotia",-1,-1,"404 2842-2856 Gottingen, Halifax, NS, B3K3E1",44.6606939,-63.59616130000001,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,62,29,1.1363876111207727,-1,-1,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",-1,-1,-1,-1,-1,-1,-1,0.280780754600217,0.0608968738490015,0.1843543856885908,1.3696929628649668,1.0018434122107165,5.212859070753617,1.3404825199097887,2.4666833155490373,2.558210273963779,https://www.kijiji.ca/v-condo-for-sale/city-of-halifax/404-2842-2856-gottingen-halifax-nova-scotia/1678072408,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.418784
508,509,"1207 1650 Granville Street Halifax Peninsula, Nova Scotia",-1,-1,"1207 1650 Granville Street, Halifax Peninsula, NS, B3J0E1",44.6465472,-63.5732319,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,145,88,0.09673897311127738,-1,-1,"1600 Lower Water St, Downtown Halifax, Halifax, NS, B3J 1V4",-1,-1,-1,-1,-1,-1,-1,0.3344391126004212,0.2327592621450765,0.0517191296543992,0.23205213706467723,0.0840622833894047,6.687803783433013,2.223995018560049,3.719798850225002,3.9903445267289643,https://www.kijiji.ca/v-condo-for-sale/city-of-halifax/1207-1650-granville-street-halifax-peninsula-nova-scotia/1683014647,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.419128
509,510,"Lot 8 Holland Road Fletchers Lake, Nova Scotia",-1,-1,"Lot 8 Holland Road, Fletchers Lake, NS, B2T1A1",44.8372026,-63.6072771,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,6.347647193173293,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,,0.1219674124716609,0.9632305873733316,13.296337287473499,0.3665628116549456,10.325682146024345,12.985755539113033,12.366162153484929,11.461233832522517,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-8-holland-road-fletchers-lake-nova-scotia/1675746283,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.419487
510,511,"Lot 10 Holland Road Fletchers Lake, Nova Scotia",-1,-1,"Lot 10 Holland Road, Fletchers Lake, NS, B2T1A1",44.8372026,-63.6072771,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,6.347647193173293,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,,0.1219674124716609,0.9632305873733316,13.296337287473499,0.3665628116549456,10.325682146024345,12.985755539113033,12.366162153484929,11.461233832522517,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-10-holland-road-fletchers-lake-nova-scotia/1675746285,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.419847
511,512,2-Bedroom Basement Apartment for rent (Halifax Armdale),-1,-1,"Halifax, NS B3N",44.6434545,-63.6333417,Kijiji User,1900.0,-1,2,1,-1,0,0,0,0,-1,0,434,189,2.3017030769611124,-1,-1,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",-1,-1,550,-1,-1,1 Year,-1,0.8212878022683453,0.6134875404211124,0.4823956063856842,2.741745647787116,0.487225947285589,4.6671207464382976,0.8492817121519741,1.3235217657034206,2.145316436848154,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/2-bedroom-basement-apartment-for-rent-halifax-armdale/1688913129,Kijiji.ca,Kijiji User,-1,,2024-03-25 03:21:39.420248
512,513,Available April 2- Furnished 1 BR Suites w Citadel Views,-1,-1,"Sackville Street, Halifax, NS, B3J 1L1",44.6448722,-63.5791889,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,280,40,0.0,-1,-1,"Sackville Street, Downtown Halifax, Halifax, NS B3J 1L1",-1,-1,-1,-1,-1,-1,-1,0.1152790034128353,0.2498227797054617,0.1475874778288463,0.09270898988834912,0.1521426018149078,6.508728500044796,1.9464277684023679,3.470436553622042,3.79171622963891,https://www.kijiji.ca/v-short-term-rental/city-of-halifax/available-april-2-furnished-1-br-suites-w-citadel-views/1687631438,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.420613
513,514,LUXURY 1 BED + DEN IN BEDFORD,-1,-1,"230 Larry Uteck Blvd, Bedford, NS, B3N 0N1",44.6993622,-63.6690505,-1,-1.0,-1,1,1,-1,0,0,0,0,"Gym, Bicycle Parking, Elevator in Building",1,-1,-1,-1.0,-1,-1,,-1,-1,-1,-1,-1,1 Year,-1,0.421242387398045,0.2810936957180217,0.476111111580546,5.821391355800381,0.5062527682483775,0.9021157613322257,4.269521847199875,2.9239782402057273,2.150608039112729,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/luxury-1-bed-den-in-bedford/1646233967,Kijiji.ca,-1,"Gym, Bicycle Parking, Elevator in Building",,2024-03-25 03:21:39.420982
514,515,LOVELY 1 BEDROOM AVAILABLE IN CLAYTON PARK,-1,-1,"85 Westgrove, 241 Willett Street, 235 Willett Street, Halifax, NS, B3M 3L7",44.6587524,-63.65254969999999,-1,1839.0,-1,1,1,-1,0,0,0,0,Storage Space,0,62,29,3.3817606639563635,-1,-1,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",-1,-1,-1,-1,-1,1 Year,-1,0.2094321356625852,0.1652250918758031,0.2206756802288,3.7905177834844204,0.9183045749543468,3.264254703747021,1.815070676032631,0.3296732448407417,1.0791091074764267,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/lovely-1-bedroom-available-in-clayton-park/1688104514,Kijiji.ca,-1,Storage Space,,2024-03-25 03:21:39.421324
515,516,FABULOUS 1 BEDROOM - DOWNTOWN HALIFAX,-1,-1,"1015 Barrington Street, Halifax, NS, B3H 4R4",44.6363238,-63.56917979999999,-1,-1.0,-1,1,1,-1,0,0,0,0,Bicycle Parking,1,-1,-1,-1.0,-1,-1,,-1,-1,-1,-1,-1,1 Year,-1,0.2815178947871932,0.4992403705190207,0.5007871296721881,0.7802778382146853,0.2682345546625192,7.254476989079104,2.576668210694536,4.141610904140474,4.526895389658633,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/fabulous-1-bedroom-downtown-halifax/1667845560,Kijiji.ca,-1,Bicycle Parking,,2024-03-25 03:21:39.421656
516,517,OPEN HOUSE SATURDAY 10-4 1 BEDROOM,-1,-1,"5415 Victoria Road, Halifax, NS, B3H 4K5",44.6363934,-63.5716318,-1,-1.0,-1,1,1,-1,0,0,0,0,"Pool, Bicycle Parking, Elevator in Building",1,-1,-1,-1.0,-1,-1,,-1,-1,-1,-1,-1,1 Year,-1,0.1768859389733674,0.403617571125792,0.5470571789683089,0.71709085421233,0.3078718847737794,7.15494447672879,2.461953371156229,4.029121182359684,4.42497951185556,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/open-house-saturday-10-4-1-bedroom/1673351063,Kijiji.ca,-1,"Pool, Bicycle Parking, Elevator in Building",,2024-03-25 03:21:39.421972
517,518,"Lot 923 Fleetwood Drive, Kinloch Fall River, Nova Scotia",-1,-1,"Lot 923 Fleetwood Drive, Kinloch, Fall River, NS, B2T1G5",44.8180582,-63.6119749,-1,1.0,-1,1,1,-1,0,0,0,0,-1,0,0,144,5.068752033375168,-1,-1,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",-1,-1,-1,-1,-1,-1,-1,,0.2413433628209556,0.0300805626249484,12.013326898968101,0.0187378902965446,9.020485262509204,11.656705246188167,11.024419068823782,10.119351366823608,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-923-fleetwood-drive-kinloch-fall-river-nova-scotia/1678071949,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.422288
