listing_name,building_name,apartment_number,address,add_lat,add_long,property_management_name,monthly_rent,property_type,bedroom_count,bathroom_count,utility_water,utility_heat,utility_electricity,utility_laundry,utility_wifi,included_appliances,parking_availability,parking_rates,parking_slots,parking_distance,parking_restrictions,parking_availability_status,pet_friendly,smoking_allowed,apartment_size,apartment_size_unit,is_furnished,lease_duration,availability_status,dist_hospital,dist_school,dist_restaurant,source,website,image,description,property_image,load_datetime,dist_busstop,dist_downtown,dist_clayton_park,dist_rockingham,dist_larry_uteck_area,dist_central_halifax,parking_address
Bishop's Landing 1 Bedroom Apartment,Bishop's Landing 1 Bedroom Apartment,-1,"1475 Lower Water Street, Halifax, NS B3J 3Z2",44.6431546,-63.5689192,SouthWest,-1,,1,-1.0,-1,1,-1,3,-1,"['Washer', 'Dryer', 'Refrigerator', 'Microwave', 'Dishwasher']",2,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,0.4405654132543828,0.2807361958810105,0.1032911981692836,http://apartments.southwest.ca/apartments/ns/halifax/bishops-landing/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BLExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/242Den3Furnished.jpg?crop=(0,0,300,169)&cropxunits=300&cropyunits=169&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/242Den2Furnished.jpg?crop=(0,0,300,169)&cropxunits=300&cropyunits=169&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BLExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BLNight.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BLView.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BL Nudge.jpg?crop=(0,0,300,215)&cropxunits=300&cropyunits=215&quality=85']","1 Bedroom Apartment at Bishop's Landing with luxury amenities on Halifax Waterfront. The units are located in an award-winning, mixed-use development with many luxury features.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BLExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.1349066555682543,0.4750231166922742,3.988878710754291,4.2888749666907096,6.9939009370111975,2.465322333915893,
Bishop's Landing 2 Bedroom Apartment,Bishop's Landing 2 Bedroom Apartment,-1,"1475 Lower Water Street, Halifax, NS B3J 3Z2",44.6431546,-63.5689192,SouthWest,-1,,2,-1.0,-1,1,-1,3,-1,"['Washer', 'Dryer', 'Refrigerator', 'Microwave', 'Dishwasher']",2,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,0.4405654132543828,0.2807361958810105,0.1032911981692836,http://apartments.southwest.ca/apartments/ns/halifax/bishops-landing/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BLExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/242Den3Furnished.jpg?crop=(0,0,300,169)&cropxunits=300&cropyunits=169&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/242Den2Furnished.jpg?crop=(0,0,300,169)&cropxunits=300&cropyunits=169&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BLExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BLNight.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BLView.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BL Nudge.jpg?crop=(0,0,300,215)&cropxunits=300&cropyunits=215&quality=85']",2 Bedroom Apartment at Bishop's Landing with luxury amenities and balcony views on Halifax Waterfront. The units offer luxury living with stunning harbour views.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538447/BLExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.1349066555682543,0.4750231166922742,3.988878710754291,4.2888749666907096,6.9939009370111975,2.465322333915893,
William Plaza,William Plaza,-1,"6058 Pepperell Street, Halifax, NS B3H 2N7",44.6459986,-63.5915978,SouthWest,-1,,1,1.0,1,1,-1,1,-1,"['Fridge', 'Stove']",2,-1,-1,-1.0,-1,-1,-1,-1,617,-1,0,-1,-1,0.6365555395324779,0.3602235877532333,0.0652097538330247,http://apartments.southwest.ca/apartments/ns/halifax/william-plaza/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/3_449641_2388783.jpg?crop=(0,0,300,217)&cropxunits=300&cropyunits=217&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/3_449641_2388784.jpg?crop=(0,0,300,217)&cropxunits=300&cropyunits=217&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaLiving.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaLive2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaHall2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaBed.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaDining.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaKitchen.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']",1-bedroom 1 bathroom unit at William Plaza. Includes heat & hot water. Laundry facilities on-site. Conveniently located near Quinpool Road. Pet policy allows cats.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/3_449641_2388783.jpg?crop=(0,0,300,217)&cropxunits=300&cropyunits=217&quality=85",2024-03-27 18:42:08,0.0652097538330247,0.6793565128643227,2.8666426567293213,3.2385261371078347,5.970298529543419,1.3302621734295674,
William Plaza,William Plaza,-1,"6058 Pepperell Street, Halifax, NS B3H 2N7",44.6459986,-63.5915978,SouthWest,-1,,2,1.0,1,1,-1,1,-1,"['Fridge', 'Stove']",2,-1,-1,-1.0,-1,-1,-1,-1,854,-1,0,-1,-1,0.6365555395324779,0.3602235877532333,0.0652097538330247,http://apartments.southwest.ca/apartments/ns/halifax/william-plaza/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/3_449641_2388783.jpg?crop=(0,0,300,217)&cropxunits=300&cropyunits=217&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/3_449641_2388784.jpg?crop=(0,0,300,217)&cropxunits=300&cropyunits=217&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaLiving.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaLive2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaHall2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaBed.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaDining.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaKitchen.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']",2-bedroom 1 bathroom unit at William Plaza. Includes heat & hot water. Laundry facilities on-site. Conveniently located near Quinpool Road. Pet policy allows cats.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/3_449641_2388783.jpg?crop=(0,0,300,217)&cropxunits=300&cropyunits=217&quality=85",2024-03-27 18:42:08,0.0652097538330247,0.6793565128643227,2.8666426567293213,3.2385261371078347,5.970298529543419,1.3302621734295674,
William Plaza,William Plaza,-1,"6058 Pepperell Street, Halifax, NS B3H 2N7",44.6459986,-63.5915978,SouthWest,-1,,3,1.0,1,1,-1,1,-1,"['Fridge', 'Stove']",2,-1,-1,-1.0,-1,-1,-1,-1,1119,-1,0,-1,-1,0.6365555395324779,0.3602235877532333,0.0652097538330247,http://apartments.southwest.ca/apartments/ns/halifax/william-plaza/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/3_449641_2388783.jpg?crop=(0,0,300,217)&cropxunits=300&cropyunits=217&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/3_449641_2388784.jpg?crop=(0,0,300,217)&cropxunits=300&cropyunits=217&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaLobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaLiving.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaLive2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaHall2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaBed.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaDining.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/WilliamPlazaKitchen.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']",3-bedroom 1 bathroom unit at William Plaza. Includes heat & hot water. Laundry facilities on-site. Conveniently located near Quinpool Road. Pet policy allows cats.,"https://cdngeneralcf.rentcafe.com/dmslivecafe/3/449641/3_449641_2388783.jpg?crop=(0,0,300,217)&cropxunits=300&cropyunits=217&quality=85",2024-03-27 18:42:08,0.0652097538330247,0.6793565128643227,2.8666426567293213,3.2385261371078347,5.970298529543419,1.3302621734295674,
David Plaza,David Plaza,-1,"6080 Pepperell Street, Halifax, NS B3H 2N7",44.64581889999999,-63.59221209999999,SouthWest,-1,,1,1.0,-1,1,-1,3,-1,"['Refrigerator', 'Stove']",2,-1,-1,-1.0,-1,-1,-1,-1,617,-1,0,-1,-1,0.6509117924531787,0.3918993702692585,0.0955658133870909,http://apartments.southwest.ca/apartments/ns/halifax/david-plaza/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior3.jpg?crop=(0,0,300,224)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Bathroom.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Den.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Kitchen.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Room 2 Plus.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Room 2.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Room.jpg?&quality=85']","Welcome to David Plaza, a four storey building situated in Central Halifax. Located on a quiet, residential and tree-lined street. Just steps away from Quinpool Road - for shopping, dining, and enjoying cafes and the movie theatre. Units feature wooden parquet floors, large windows for maximum light, and more. Perfect location to bike or walk to all amenities.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0955658133870909,0.7094917892782927,2.8425695194985066,3.2213305517546345,5.954054031323595,1.3026771155787014,
David Plaza,David Plaza,-1,"6080 Pepperell Street, Halifax, NS B3H 2N7",44.64581889999999,-63.59221209999999,SouthWest,-1,,2,1.0,-1,1,-1,3,-1,"['Refrigerator', 'Stove']",2,-1,-1,-1.0,-1,-1,-1,-1,854,-1,0,-1,-1,0.6509117924531787,0.3918993702692585,0.0955658133870909,http://apartments.southwest.ca/apartments/ns/halifax/david-plaza/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior3.jpg?crop=(0,0,300,224)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Bathroom.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Den.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Kitchen.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Room 2 Plus.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Room 2.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Room.jpg?&quality=85']","Welcome to David Plaza, a four storey building situated in Central Halifax. Located on a quiet, residential and tree-lined street. Just steps away from Quinpool Road - for shopping, dining, and enjoying cafes and the movie theatre. Units feature wooden parquet floors, large windows for maximum light, and more. Perfect location to bike or walk to all amenities.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0955658133870909,0.7094917892782927,2.8425695194985066,3.2213305517546345,5.954054031323595,1.3026771155787014,
David Plaza,David Plaza,-1,"6080 Pepperell Street, Halifax, NS B3H 2N7",44.64581889999999,-63.59221209999999,SouthWest,-1,,3,2.0,-1,1,-1,3,-1,"['Refrigerator', 'Stove']",2,-1,-1,-1.0,-1,-1,-1,-1,1119,-1,0,-1,-1,0.6509117924531787,0.3918993702692585,0.0955658133870909,http://apartments.southwest.ca/apartments/ns/halifax/david-plaza/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior3.jpg?crop=(0,0,300,224)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Bathroom.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Den.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Kitchen.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Room 2 Plus.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Room 2.jpg?&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/11 Room.jpg?&quality=85']","Welcome to David Plaza, a four storey building situated in Central Halifax. Located on a quiet, residential and tree-lined street. Just steps away from Quinpool Road - for shopping, dining, and enjoying cafes and the movie theatre. Units feature wooden parquet floors, large windows for maximum light, and more. Perfect location to bike or walk to all amenities.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/477897/DavidPlazaExterior.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0955658133870909,0.7094917892782927,2.8425695194985066,3.2213305517546345,5.954054031323595,1.3026771155787014,
MAPLE Studios with balcony and city views,MAPLE Studios with balcony and city views,-1,"1583 Hollis Street, Halifax, NS B3J 0E4",44.64631139999999,-63.5718544,SouthWest,-1,,1,1.0,-1,-1,-1,3,-1,"['Stainless steel appliances', 'In-suite laundry']",2,-1,-1,-1.0,-1,-1,-1,-1,476,-1,0,-1,-1,0.3787090318056111,0.2470292894823877,0.1185971147532425,http://apartments.southwest.ca/apartments/ns/halifax/maple-2/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLE1.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEKitchen.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEKitchen2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEUnit2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEBath2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEFitness.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEpool.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELounge.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELife.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELife2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELife3.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEpetfriendly.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLERun.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLESail.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/Lobby Fireplace.JPG?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/The Great Room.JPG?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/Games Room.JPG?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/Model Suite (One Bedroom).JPG?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","MAPLE Studios with balcony and city views. Ideal for the young urbanite, executives, and professionals, MAPLE offers all the conveniences and amenities of a vibrant urban lifestyle.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0979511128135583,0.2962006279260317,3.789607642574132,4.058063912432721,6.753733798099082,2.2930674333211214,
Luxurious 2 bedroom MAPLE Suite,Luxurious 2 bedroom MAPLE Suite,-1,"1583 Hollis Street, Halifax, NS B3J 0E4",44.64631139999999,-63.5718544,SouthWest,-1,,2,2.0,-1,-1,-1,3,-1,"['Stainless steel appliances', 'In-suite laundry']",2,-1,-1,-1.0,-1,-1,-1,-1,836,-1,0,-1,-1,0.3787090318056111,0.2470292894823877,0.1185971147532425,http://apartments.southwest.ca/apartments/ns/halifax/maple-2/index.aspx,https://apartments.southwest.ca/searchlisting.aspx,"['https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLE1.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEKitchen.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEKitchen2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEUnit2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEBath.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEBath2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEFitness.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEpool.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELounge.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELife.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELife2.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELife3.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLEpetfriendly.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLERun.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLESail.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/Lobby Fireplace.JPG?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/The Great Room.JPG?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/Games Room.JPG?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85', 'https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/Model Suite (One Bedroom).JPG?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85']","Luxurious 2 bedroom MAPLE Suite, featuring stainless steel appliances, in-suite laundry, and large living and entertaining areas.","https://cdngeneralcf.rentcafe.com/dmslivecafe/3/538448/MAPLELobby.jpg?crop=(0,0,300,225)&cropxunits=300&cropyunits=225&quality=85",2024-03-27 18:42:08,0.0979511128135583,0.2962006279260317,3.789607642574132,4.058063912432721,6.753733798099082,2.2930674333211214,
